"","manufacturer","user___buyer","project","reference","year_ref","link_reference","model","commercial","living","manufacturer_web_link","typeopc__nephelometer__electrochemical__metal_oxide","oem___sensor_system1","oemfirst_provider","pollutant","sensor_result_unit","availability_of_raw_data","open_source_correction_or_black_box_","field___lab","site","response_time_s","time_resolution_s","averaging_time","units_avg_time","r2_calib","intercepta0","a1slope","a2","a3","a4","a5","model_type_calibration","calibration_type_equation2","int_o3","int_t","int_rh","int_no","int_no2","int_co","int_co2","int_day","x","y","model_type_regression_comparison","r2","intercept","slope","rmse","mae","bias","nrmse__","min_data_recovery_","max_data_recovery_","intra_model_variability_mean_field_value_µg_m3","t__c","rh__","x__failure","no2__sensitivity_coeff_ppb_ppb_or_ppm","no__sensitivity_coeff_ppb_ppb_or_ppm","co__sensitivity_coeff_ppb_ppm","o3__sensitivity_coeff_ppb_ppb_or_ppm","so2__sensitivity_coeff_ppb_ppb_or_ppm","temp__sensitivity_coeff_ppb__c","rh__sensitivity_coeff_ppb__","u","type_of_u","rsd_100_1000_µg_m3__","rsd___100_µg_m3__","min_accuracy","max_accuracy","units_accuracy","lod","units_lod","lod_100_1000_µg_m3_µg_m3","lod___100_µg_m3_µg_m3","range","units_range","precison","units_precision","repteability_at_100_ppb","reproducibility_between_sensors_r2","dss_drift","dls_drift_ppb_day","dep_part_composition","impact_part_compositions__","dep_part_size","impact_part_size__","dep_rh","impact_rh__","dep_t","impact_t__","long_term_performance","price","currency","link_reference__1","comments","operator_added_by","id_ref","time_avg"
"74","RTI",NA,NA,"AQ-SPEC","2015","http://db-airmontech.jrc.ec.europa.eu/download/rti-micropem---field-evaluation.pdf","MicroPEM","Y","Y",NA,"OPC","sensor system",NA,"PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  10"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.801000"," 5.781500e+00","    0.613300",NA,NA,NA,NA," 30.0000"," 80.0","14.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2000","USD","http://db-airmontech.jrc.ec.europa.eu/download/rti-micropem---field-evaluation.pdf",NA,"JRC-FK"," 3","1 hour"
"75","RTI",NA,NA,"AQ-SPEC","2015","http://db-airmontech.jrc.ec.europa.eu/download/rti-micropem---field-evaluation.pdf","MicroPEM","Y","Y",NA,"OPC","sensor system",NA,"PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  10","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.895600"," 6.446500e+00","    0.591900",NA,NA,NA,NA," 30.0000"," 80.0","13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2000","USD","http://db-airmontech.jrc.ec.europa.eu/download/rti-micropem---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"76","RTI",NA,NA,"AQ-SPEC","2015","http://db-airmontech.jrc.ec.europa.eu/download/rti-micropem---field-evaluation.pdf","MicroPEM","Y","Y",NA,"OPC","sensor system",NA,"PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  10","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.773300"," 9.245700e+00","    0.642100",NA,NA,NA,NA," 30.0000"," 80.0","12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2000","USD","http://db-airmontech.jrc.ec.europa.eu/download/rti-micropem---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"77","RTI",NA,NA,"AQ-SPEC","2015","http://db-airmontech.jrc.ec.europa.eu/download/rti-micropem---field-evaluation.pdf","MicroPEM","Y","Y",NA,"OPC","sensor system",NA,"PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  10","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","BAM","linear","0.910500"," 5.197700e+00","    0.654500",NA,NA,NA,NA," 30.0000"," 80.0","14.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2000","USD","http://db-airmontech.jrc.ec.europa.eu/download/rti-micropem---field-evaluation.pdf",NA,"JRC-FK"," 3","24 hour"
"78","RTI",NA,NA,"AQ-SPEC","2015","http://db-airmontech.jrc.ec.europa.eu/download/rti-micropem---lab-evaluation.pdf","MicroPEM","Y","Y",NA,"OPC","sensor system",NA,"PM2.5","µg/m3","N","black box","LAB",NA,NA,"  10"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.990000"," 9.410000e+00","    0.310000",NA,NA,NA,NA,"100.0000",NA,NA,"20.0","40.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-27- (-101.5) over 0-240 ug/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2000","USD","http://db-airmontech.jrc.ec.europa.eu/download/rti-micropem---lab-evaluation.pdf",NA,"JRC-FK"," 3","5 min"
"79","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM1","µg/m3","N","black box","FIELD","rural",NA,"  15"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.634000"," 4.037000e+00","    1.340000",NA,NA,NA,NA,"100.0000","100.0","3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","5 min"
"80","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM1","µg/m3","N","black box","FIELD","rural",NA,"  15"," 5.0","min","0.705000","   5.21700"," 5.6810e+00",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","5 min"
"81","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM1","µg/m3","N","black box","FIELD","rural",NA,"  15"," 5.0","min","0.818000","   3.59000"," 5.8230e+00",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","3.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","5 min"
"82","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  15"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.654000"," 6.110000e+00","    0.713000",NA,NA,NA,NA,"100.0000","100.0","11.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","5 min"
"83","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM1","µg/m3","N","black box","FIELD","rural",NA,"  15"," 1.0","hour","0.706000","   5.17900"," 5.6830e+00",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","1 hour"
"84","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM1","µg/m3","N","black box","FIELD","rural",NA,"  15"," 1.0","hour","0.822000","   3.53500"," 5.3838e+04",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","3.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","1 hour"
"85","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM10","µg/m3","N","black box","FIELD","rural",NA,"  15"," 5.0","min",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.489000"," 1.087300e+01","    0.480000",NA,NA,NA,NA,"100.0000","100.0","39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.010","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","5 min"
"86","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM1","µg/m3","N","black box","FIELD","rural",NA,"  15","24.0","hour","0.545000","   4.98800"," 5.1620e+00",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","24 hour"
"87","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM1","µg/m3","N","black box","FIELD","rural",NA,"  15","24.0","hour","0.808000","   2.75400"," 5.9510e+00",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","3.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","24 hour"
"88","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM1","µg/m3","N","black box","FIELD","rural",NA,"  15"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.672000"," 3.745000e+00","    1.419000",NA,NA,NA,NA,"100.0000","100.0","3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","1 hour"
"89","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM10","µg/m3","N","black box","FIELD","rural",NA,"  15"," 5.0","min","0.451000"," -25.32600"," 1.6939e+01",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","30.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.010","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","5 min"
"90","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM10","µg/m3","N","black box","FIELD","rural",NA,"  15"," 5.0","min","0.567000"," -34.89900"," 1.8658e+01",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","37.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.010","µg/m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","5 min"
"91","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  15"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.698000"," 5.652000e+00","    0.753400",NA,NA,NA,NA,"100.0000","100.0","11.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","1 hour"
"92","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM10","µg/m3","N","black box","FIELD","rural",NA,"  15"," 1.0","hour","0.465000"," -25.42600"," 1.6915e+01",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","30.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","1 hour"
"93","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM10","µg/m3","N","black box","FIELD","rural",NA,"  15"," 1.0","hour","0.597000"," -35.43700"," 1.8763e+01",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","37.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","1 hour"
"94","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM10","µg/m3","N","black box","FIELD","rural",NA,"  15"," 1.0","hour",NA,NA,NA,NA,NA,NA,NA,"linear","PM=a1*Rs+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.524000"," 9.909000e+00","    0.505000",NA,NA,NA,NA,"100.0000","100.0","39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","1 hour"
"95","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM10","µg/m3","N","black box","FIELD","rural",NA,"  15","24.0","hour","0.579000"," -27.73800"," 1.7412e+01",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","30.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","24 hour"
"96","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM10","µg/m3","N","black box","FIELD","rural",NA,"  15","24.0","hour","0.853000"," -43.51800"," 2.0860e+01",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","37.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","24 hour"
"97","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM1","µg/m3","N","black box","FIELD","rural",NA,"  15","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.583000"," 3.664000e+00","    1.451000",NA,NA,NA,NA,"100.0000","100.0","3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","24 hour"
"98","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM10","µg/m3","N","black box","FIELD","rural",NA,"  15","24.0","hour","0.766400"," -42.36200"," 2.0108e+01",NA,NA,NA,NA,"log","PM=a1*ln(Rs)+a0",NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM",NA,NA,NA,NA,NA,NA,NA,NA,"100.0000","100.0","39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","24 hour"
"99","Alphasense",NA,NA,"AQ-SPEC","2015","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0","OPC-N2","Y","N","http://www.alphasense.com/index.php/products/optical-particle-counter/","OPC","OEM","Alphasense","PM2.5","µg/m3","N","black box","FIELD","rural",NA,"  15","24.0","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sensor","GRIMM","linear","0.756000"," 4.809000e+00","    0.830000",NA,NA,NA,NA,"100.0000","100.0","11.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",NA,"YES",NA,NA,"  310","USD","http://www.aqmd.gov/docs/default-source/aq-spec/field-evaluations/alphasense-opc-n2---field-evaluation.pdf?sfvrsn=0",NA,"JRC-FK"," 3","24 hour"
